0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hour,day_year
88.6290629575,15.9395120261,91.3187975647,12.1356528655,94.1125762195,8.18465320157,94.6159689922,7.47274831516,95.2297112462,6.60478569582,95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,23.0,315
91.3187975647,12.1356528655,94.1125762195,8.18465320157,94.6159689922,7.47274831516,95.2297112462,6.60478569582,95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,23.5,315
94.1125762195,8.18465320157,94.6159689922,7.47274831516,95.2297112462,6.60478569582,95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,0.0,316
94.6159689922,7.47274831516,95.2297112462,6.60478569582,95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,0.5,316
95.2297112462,6.60478569582,95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,1.0,316
95.1797904192,6.67538440647,94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,1.5,316
94.8576257862,7.13099399977,94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,2.0,316
94.6955371901,7.36022189065,95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,2.5,316
95.0803130148,6.81606670083,95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,3.0,316
95.2924290221,6.51608936657,95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,3.5,316
95.0462460064,6.86424472619,95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,4.0,316
95.0439698492,6.86746369849,95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,4.5,316
95.2474673203,6.57967481507,95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.0,316
95.022265625,6.89815810678,95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.5,316
95.1149606299,6.76706757366,95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,6.0,316
95.5826513912,6.10565295611,96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,6.5,316
96.0127777778,5.49736238663,95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,7.0,316
95.9071194763,5.6467857896,95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,7.5,316
95.89472,5.6643212971,96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,8.0,316
96.1041396104,5.36815724386,96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,8.5,316
96.0924290221,5.38471851667,96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,9.0,316
96.2822852761,5.11622122737,96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,9.5,316
96.2488390093,5.16352139147,96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,10.0,316
96.1290748899,5.33289343344,95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,10.5,316
95.9779788839,5.54657545436,95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,11.0,316
95.5404434251,6.16534403419,94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,11.5,316
94.5228030303,7.6045048821,92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,12.0,316
92.9858744395,9.77805013966,90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,12.5,316
90.9932452276,12.5960533959,88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,13.0,316
88.941307578,15.4979314491,85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.5,316
85.8678947368,18.4131669139,81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,14.0,316
81.1527982327,18.4646512595,70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,14.5,316
70.0524745269,14.5710313962,54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.0,316
54.9808541973,10.4662217559,62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,15.5,316
62.0630656934,15.3905661948,73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,16.0,316
73.6185672515,18.247490082,85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,16.5,316
85.290727003,19.628507897,90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,17.0,316
90.3957777778,13.4409999665,88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,17.5,316
88.6509516837,15.9085566926,87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,18.0,316
87.128185907,18.0521074834,89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,18.5,316
89.0248502994,15.3797841994,90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,19.0,316
90.6479850746,13.0843249867,91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,19.5,316
91.2877025037,12.1796279225,89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,20.0,316
89.8557462687,14.2047198508,89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,20.5,316
89.6476515152,14.4990102734,88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,21.0,316
88.5134036145,16.1030790377,89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,21.5,316
89.0791420118,15.3030041234,90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,22.0,316
90.5783527697,13.1827999368,92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,22.5,316
92.7190936107,10.1553352059,92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,23.0,316
92.7632061069,10.0929507155,94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,23.5,316
94.0086314152,8.33165335351,95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,0.0,317
95.1158982512,6.76574157694,95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,0.5,317
95.2569400631,6.56627833369,95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,1.0,317
95.7015728477,5.93747261944,96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,1.5,317
96.2085046729,5.22056275703,96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,2.0,317
96.1581196581,5.29181792827,96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,2.5,317
96.2496747967,5.16233940951,96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,3.0,317
96.4960987261,4.81384334651,96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,3.5,317
96.5857028754,4.68712394334,96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.0,317
96.5816901408,4.69279880697,96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.5,317
96.5657692308,4.71531437393,96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,5.0,317
96.6399046105,4.61047111447,96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,5.5,317
96.7439516129,4.46332643254,96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,6.0,317
96.9092060811,4.2296213224,96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,6.5,317
96.97336,4.13889398018,96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,7.0,317
96.9227195946,4.21051032831,96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,7.5,317
96.9868907563,4.11975860111,96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,8.0,317
96.9834991708,4.12455502731,96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,8.5,317
96.9812393888,4.12775084169,97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,9.0,317
97.3543993232,3.60002300154,97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,9.5,317
97.2907072368,3.69009721386,97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,10.0,317
97.2258823529,3.78177344385,97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,10.5,317
97.2265923567,3.78076934692,96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,11.0,317
96.7324193548,4.4796355083,95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,11.5,317
95.0680981595,6.83334111488,92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,12.0,317
92.2808219178,10.775144978,91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,12.5,317
91.0319277108,12.5413481034,88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,13.0,317
88.504204893,16.1160879944,87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,13.5,317
87.0045454545,17.8600286469,82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,14.0,317
82.0776479751,18.9195120465,66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,14.5,317
66.0137724551,12.4613809124,59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,15.0,317
59.2296943231,10.1703981459,58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,15.5,317
58.3485358712,13.5504642834,53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,16.0,317
53.8637085137,11.6762410233,52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,16.5,317
52.4128633721,11.793575005,49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,17.0,317
49.8535455861,12.0631802885,56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,17.5,317
56.3048833819,16.0673008354,59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,18.0,317
59.39643377,17.0602119488,68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,18.5,317
68.4247109827,20.0673225911,72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,19.0,317
72.8038799414,22.0634915753,80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,19.5,317
80.6096516691,20.447290822,92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,20.0,317
92.7553405573,10.1040742824,93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,20.5,317
93.8834074074,8.50874684372,94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,21.0,317
94.8708649469,7.11227099912,93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,21.5,317
93.7773972603,8.65866783154,95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,22.0,317
95.2335877863,6.5993034403,95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,22.5,317
95.7224963716,5.90788228821,96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,23.0,317
96.1328968903,5.32748830853,96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,5.12709811391,96.45325,23.5,317
96.5433224756,4.74705887956,96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,5.12709811391,96.45325,4.87444059611,96.0403069467,0.0,318
96.68476874,4.54702365401,96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,5.12709811391,96.45325,4.87444059611,96.0403069467,5.45843026259,96.1114634146,0.5,318
96.6946721311,4.53301814398,96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,5.12709811391,96.45325,4.87444059611,96.0403069467,5.45843026259,96.1114634146,5.35779982057,96.3035369775,1.0,318
96.0454773869,5.45111815587,95.8708711434,5.69804867359,96.0114701131,5.49921170377,96.2745941558,5.12709811391,96.45325,4.87444059611,96.0403069467,5.45843026259,96.1114634146,5.35779982057,96.3035369775,5.08616678301,96.7863192182,1.5,318
