0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hour,day_year
1004.13114754,0.0,1005.6626506,0.0,1004.6969697,0.0,1003.94661922,0.0,995.109401709,0.0,985.53285968,0.0,917.042357274,0.0,926.014227642,0.0,914.460526316,16.5,313
965.085106383,0.0,969.073099415,0.0,988.243478261,0.0,996.874458874,0.0,970.923190547,0.0,931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,18.5,315
969.073099415,0.0,988.243478261,0.0,996.874458874,0.0,970.923190547,0.0,931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,19.0,315
988.243478261,0.0,996.874458874,0.0,970.923190547,0.0,931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,19.5,315
996.874458874,0.0,970.923190547,0.0,931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,20.0,315
970.923190547,0.0,931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,20.5,315
931.826725404,0.0,901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,21.0,315
901.947839046,0.0,878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,21.5,315
878.208955224,0.0,615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,22.0,315
615.675400291,0.0,107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,22.5,315
107.464128843,0.0,0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,23.0,315
0.520547945205,0.0,0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,23.5,315
0.234756097561,0.0,0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,316
0.266666666667,0.0,0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.5,316
0.323708206687,0.0,0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,1.0,316
0.462574850299,0.0,0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,1.5,316
0.278301886792,0.0,0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,2.0,316
0.274380165289,0.0,0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,2.5,316
0.263591433278,0.0,0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,3.0,316
0.293375394322,0.0,0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,3.5,316
0.258785942492,0.0,0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,4.0,316
0.20770519263,0.0,0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,0.0,0.173701298701,4.5,316
0.202614379085,0.0,0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,0.0,0.173701298701,0.0,0.173501577287,5.0,316
0.215625,0.0,0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,0.0,0.173701298701,0.0,0.173501577287,0.0,0.171779141104,5.5,316
0.2,0.0,0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,0.0,0.173701298701,0.0,0.173501577287,0.0,0.171779141104,0.0,0.343653250774,6.0,316
0.199672667758,0.0,0.222222222222,0.0,0.184942716858,0.0,0.1744,0.0,0.173701298701,0.0,0.173501577287,0.0,0.171779141104,0.0,0.343653250774,0.0,232.817914831,6.5,316
