0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hour,day_year
491.93762475,80.1320341116,491.27148847,80.1305361155,490.524517906,80.1494677807,490.582097748,80.0939857806,490.393270242,80.1961376695,490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,1.5,316
491.27148847,80.1305361155,490.524517906,80.1494677807,490.582097748,80.0939857806,490.393270242,80.1961376695,490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,2.0,316
490.524517906,80.1494677807,490.582097748,80.0939857806,490.393270242,80.1961376695,490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,2.5,316
490.582097748,80.0939857806,490.393270242,80.1961376695,490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,3.0,316
490.393270242,80.1961376695,490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,3.5,316
490.63684771,80.1307615771,490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,4.0,316
490.314907873,80.2968531518,490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,4.5,316
490.162854031,80.4266276982,490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,5.0,316
490.361458333,80.5253158183,490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,5.5,316
490.695013123,80.4882638855,491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,6.0,316
491.62629569,80.4775782589,492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,6.5,316
492.115873016,80.7211680355,491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,7.0,316
491.96781233,80.9890697568,492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,7.5,316
492.48,81.0113916414,492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,8.0,316
492.126623377,81.1321537751,492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,8.5,316
492.666140904,81.1256564295,492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,9.0,316
492.833844581,81.205529849,492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,9.5,316
492.688854489,81.3008490924,492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,10.0,316
492.515418502,81.3864099436,492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,10.5,316
492.41025641,81.5678455767,492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,11.0,316
492.775229358,81.5167379451,492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,11.5,316
492.064646465,81.5135264614,490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,12.0,316
490.831091181,81.3966118204,490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,12.5,316
490.150758688,81.1378080788,489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,13.0,316
489.201584943,80.7197714211,488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,13.5,316
488.116290727,80.1360995387,486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,14.0,316
486.321060383,79.6281961715,483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,14.5,316
483.811741873,79.2605748136,477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,15.0,316
477.794305351,79.0086195838,474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,15.5,316
474.640389294,78.5248076947,474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,16.0,316
474.903021442,78.403985118,476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,16.5,316
476.600890208,78.8755370738,478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,17.0,316
478.270123457,79.3799030909,479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,17.5,316
479.381161542,79.6056695997,480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,18.0,316
480.323838081,79.6088958099,481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,18.5,316
481.293912176,79.6645286873,481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,19.0,316
481.918905473,79.9181148973,482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,19.5,316
482.46784487,80.266038142,483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,20.0,316
483.274626866,80.2425199589,483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,20.5,316
483.507575758,80.3025321454,484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,21.0,316
484.078313253,80.4165270247,484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,21.5,316
484.064102564,80.6013721952,484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,22.0,316
484.581146744,80.8518959238,485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,22.5,316
485.646854879,81.1337618613,486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,23.0,316
486.607633588,81.4132153125,486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,23.5,316
486.860549508,81.7681659187,487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,0.0,317
487.755696873,81.9802398289,488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,0.5,317
488.469505783,82.1673067021,488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,1.0,317
488.704746137,82.4083722649,489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,1.5,317
489.274143302,82.5653855257,489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,2.0,317
489.444444444,82.7007880808,489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,2.5,317
489.597831978,82.9432874045,489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,3.0,317
489.988853503,83.1032478043,490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,3.5,317
490.483493078,83.1729351237,490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,4.0,317
490.637454356,83.2355196237,491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,4.5,317
491.383589744,83.3884629872,491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,5.0,317
491.807101219,83.5672325273,491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,5.5,317
491.832258065,83.5956949293,492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,6.0,317
492.365427928,83.7226405181,492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,6.5,317
492.726933333,83.8833740831,492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,7.0,317
492.898648649,83.9483093873,493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,7.5,317
493.095238095,84.0306897026,493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,8.0,317
493.4671089,84.1583813625,493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,8.5,317
493.198075835,84.4412499751,493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,9.0,317
493.0642978,84.8224586801,493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,9.5,317
493.081140351,84.9275680225,493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,10.0,317
493.202941176,85.0968582585,494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,10.5,317
494.024946921,85.1514538808,493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,11.0,317
493.834408602,85.1626602,493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,11.5,317
493.287321063,84.843560394,492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,12.0,317
492.002029427,84.4773705167,491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,12.5,317
491.469879518,84.2212127032,490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,13.0,317
490.281345566,83.6995705968,487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,13.5,317
487.45348219,83.8754358416,485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,14.0,317
485.712357217,83.5527992305,483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,14.5,317
483.930139721,83.4315778689,479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,15.0,317
479.338185347,83.7035630964,474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,15.5,317
474.273792094,83.4389635744,471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,16.0,317
471.584896585,83.0189361122,470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,16.5,317
470.731104651,82.7290531844,469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,17.0,317
469.385914134,82.4403604731,470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,17.5,317
470.23372206,82.6186908285,470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,18.0,317
470.899078117,82.7417010816,471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,18.5,317
471.650770713,83.6296311873,472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,19.0,317
472.747193753,84.6283321471,474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,19.5,317
474.934204161,85.25338507,460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,20.0,317
460.87254902,78.5247449199,471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,20.5,317
471.228148148,82.9766718171,476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,21.0,317
476.617096611,85.1912100753,479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,21.5,317
479.340943683,86.4119712388,482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,22.0,317
482.457506361,87.3664774355,483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,22.5,317
483.726656991,88.1801310422,484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,23.0,317
484.87888707,88.5904348211,485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,23.5,317
485.729098806,88.9988207309,486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,0.0,318
486.495481127,89.4200068462,487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,0.5,318
487.175956284,89.8339870726,487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,1.0,318
487.862088219,90.0100849505,489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,1.5,318
489.060496068,89.8890338516,489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,2.0,318
489.931071621,90.0514975021,490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,2.5,318
490.090909091,90.3899592196,490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,3.0,318
490.962777778,90.4710071627,491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,91.9252659839,496.314255432,3.5,318
491.643511039,90.6393760276,492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,91.9252659839,496.314255432,92.1604001509,497.550882658,4.0,318
492.453116531,90.8429738587,493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,91.9252659839,496.314255432,92.1604001509,497.550882658,92.5232926399,499.785115304,4.5,318
493.00375134,91.0014291069,493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,91.9252659839,496.314255432,92.1604001509,497.550882658,92.5232926399,499.785115304,92.9897542864,502.127371274,5.0,318
493.969055375,91.0388810795,493.687603306,91.4066317453,494.594666667,91.6386800336,495.106036745,91.9252659839,496.314255432,92.1604001509,497.550882658,92.5232926399,499.785115304,92.9897542864,502.127371274,93.6589415265,503.78778135,5.5,318
