0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hour,day_year
27.8020491803,0.514101405666,27.230464716,1.0094223138,27.8779461279,1.30683808819,28.1056049822,0.557758783096,27.3290598291,0.757873421887,25.3540852575,1.08728657278,19.6601289134,0.5189356396,18.5348577236,0.445103597832,17.6171052632,16.5,313
17.9492021277,0.0913973126746,17.7864766082,0.174398997056,18.9720289855,0.481857403643,21.111038961,0.0603030458415,20.3119645495,0.295585257128,18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,18.5,315
17.7864766082,0.174398997056,18.9720289855,0.481857403643,21.111038961,0.0603030458415,20.3119645495,0.295585257128,18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,19.0,315
18.9720289855,0.481857403643,21.111038961,0.0603030458415,20.3119645495,0.295585257128,18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,19.5,315
21.111038961,0.0603030458415,20.3119645495,0.295585257128,18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,20.0,315
20.3119645495,0.295585257128,18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,20.5,315
18.3776064611,0.304751600996,17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,21.0,315
17.2172876304,0.262398790634,16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,21.5,315
16.3552985075,0.218358795563,15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,22.0,315
15.830349345,0.279651983185,15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,22.5,315
15.3520497804,0.35438162694,14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,23.0,315
14.7586757991,0.196849056741,14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,23.5,315
14.3102134146,0.149182284323,14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.0,316
14.1405426357,0.197003238107,14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.5,316
14.0067629179,0.18021551247,14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,1.0,316
14.0377245509,0.256802552569,14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,1.5,316
14.0632861635,0.259383666747,13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,2.0,316
13.9871900826,0.257012861459,13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,0.268032444459,13.2400981997,2.5,316
13.8495881384,0.264203983481,13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,0.268032444459,13.2400981997,0.20970171645,13.1265079365,3.0,316
13.6146687697,0.199194433943,13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,0.268032444459,13.2400981997,0.20970171645,13.1265079365,0.219539819683,13.1838788871,3.5,316
13.6325878594,0.315825968083,13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,0.268032444459,13.2400981997,0.20970171645,13.1265079365,0.219539819683,13.1838788871,0.312122256769,13.15888,4.0,316
13.5206030151,0.255363855986,13.5079248366,0.247833994386,13.48625,0.276655528139,13.384015748,0.268032444459,13.2400981997,0.20970171645,13.1265079365,0.219539819683,13.1838788871,0.312122256769,13.15888,0.255010989567,13.0086850649,4.5,316
